#Format version: 1.0
time[us],Waveform 1,Waveform 1,gyroX[dps],gyroY[dps],gyroZ[dps],accX[g],accY[g],accZ[g],magnX[uT],magnY[uT],magnZ[uT],
8602704,186283,25.011,-20.265,-53.725,13.37,0.143,0.063,1.056,-38.1,-9.7,7.5,
8612702,186293,25.011,-17.097,-57.732,11.025,0.128,0.075,1.068,-37.8,-11.2,7.8,
8622705,186303,25.011,-14.49,-66.377,7.07,0.11,0.055,1.054,-36.9,-10.3,7.6,
8632702,186313,25.011,-11.725,-75.985,4.9,0.087,0.051,1.017,-37.3,-12,7.3,
8642704,186323,25.011,-13.125,-90.475,2.327,0.086,0.025,0.977,-37.5,-11.8,7.3,
8652702,186333,25.011,-13.58,-109.357,2.117,0.154,-0.019,0.936,-38.1,-12.9,8.5,
8662705,186343,25.011,-7.49,-120.82,1.942,0.204,-0.006,0.941,-38.7,-12.4,7.5,
8672702,186353,25.0494,-6.422,-130.882,3.237,0.284,0.017,0.948,-37.5,-14.8,6.4,
8682704,186363,25.0494,-8.435,-146.755,4.917,0.279,0.039,0.937,-37.3,-15.1,6.9,
8692702,186373,25.0494,-5.32,-167.772,0.455,0.264,0.025,0.932,-37.8,-15.7,7.2,
8702705,186383,25.0494,3.15,-183.26,-1.715,0.288,0.029,0.947,-36.6,-17.1,6.4,
8712702,186393,25.0494,9.8,-190.505,-0.035,0.314,0.061,0.991,-37.6,-18.1,6.6,
8722703,186403,25.0494,12.792,-194.442,4.375,0.343,0.062,1.008,-37.6,-18.3,6.3,
8732702,186413,25.0494,16.677,-193.392,7.752,0.364,0.076,0.997,-37,-20.2,7,
8742705,186423,25.0494,20.842,-188.055,6.352,0.403,0.068,0.964,-38.1,-21.7,6.9,
8752702,186433,25.0878,23.94,-178.745,2.52,0.442,0.09,0.956,-38.2,-22.8,7.6,
8762704,186443,25.0878,22.19,-164.762,-2.765,0.5,0.048,0.902,-37,-23.1,7.5,
8772702,186453,25.0878,23.187,-144.76,-2.485,0.589,0.034,0.886,-37.3,-24.9,7.3,
8782705,186463,25.0878,29.347,-111.947,-1.662,0.612,0.054,0.897,-37.5,-24.9,8.2,
8792702,186473,25.0878,33.442,-78.137,-2.87,0.599,0.077,0.917,-37.6,-26.1,8.4,
8802704,186483,25.0878,30.502,-53.252,-1.032,0.584,0.108,0.923,-38.2,-26.8,8.8,
8812702,186493,25.0878,24.29,-38.01,1.487,0.559,0.11,0.921,-38.4,-27.6,8.2,
8822705,186503,25.0878,22.085,-35.017,2.047,0.551,0.087,0.885,-38.2,-27.1,8.7,
8832702,186513,25.0686,26.022,-43.907,1.82,0.535,0.078,0.86,-37.8,-26.7,9,
8842705,186523,25.0686,30.572,-58.292,1.365,0.529,0.078,0.834,-38.5,-27.6,9.3,
8852702,186533,25.0686,30.572,-58.292,1.365,0.529,0.078,0.834,-39.6,-27.7,9,
8862706,186543,25.0686,34.002,-74.69,3.92,0.516,0.08,0.832,-39.6,-28.9,8.2,
8872702,186553,25.0686,34.632,-83.545,7.857,0.562,0.09,0.818,-38.7,-29.4,9,
8882703,186563,25.0686,30.03,-86.905,9.94,0.588,0.091,0.761,-40.3,-30,9.7,
8892702,186573,25.0686,27.125,-95.585,7.105,0.559,0.075,0.724,-38.7,-30.4,10,
8902705,186583,25.0686,26.652,-111.632,2.117,0.52,0.082,0.749,-39.4,-30.3,10.6,
8912702,186593,25.107,21.507,-128.922,-1.277,0.562,0.101,0.769,-39.9,-32.2,10.5,
8922703,186603,25.107,16.047,-144.2,-2.782,0.614,0.1,0.757,-39.1,-33.3,11.4,
8932702,186613,25.107,18.042,-158.865,-5.67,0.649,0.097,0.756,-39.4,-33.9,11.5,
8942705,186623,25.107,22.732,-172.55,-3.377,0.676,0.122,0.765,-39.4,-34.5,11.7,
8952703,186633,25.107,19.915,-184.52,3.342,0.712,0.141,0.729,-39.4,-36,13,
8962703,186643,25.107,14.507,-198.852,10.71,0.759,0.116,0.689,-38.5,-36.7,14.5,
8972702,186653,25.107,8.557,-216.475,17.955,0.779,0.103,0.653,-40.2,-38.1,14.2,
8982705,186663,25.107,-4.655,-234.517,21.07,0.788,0.092,0.618,-39.1,-39,14.1,
8992702,186673,25.107,-21.77,-245.332,19.932,0.833,0.083,0.591,-39.3,-40.5,15.3,
9002704,186683,25.107,-42.962,-246.82,17.78,0.867,0.09,0.535,-38.8,-41.4,15.6,
9012702,186693,25.107,-55.125,-237.58,13.58,0.898,0.101,0.452,-38.4,-42.7,17.8,
9022705,186703,25.107,-60.462,-226.975,9.66,0.908,0.083,0.447,-37.5,-42.9,18.1,
9032702,186713,25.107,-65.642,-209.912,10.395,0.949,0.083,0.443,-36.6,-45,18.3,
9042703,186723,25.107,-62.335,-192.43,13.755,0.98,0.102,0.452,-36.9,-44.4,19.5,
9052702,186733,25.107,-52.237,-172.305,11.9,0.984,0.092,0.455,-36.7,-46,21.1,
9062705,186743,25.107,-34.93,-149.17,4.112,0.982,0.072,0.405,-36.1,-46.8,20.1,
9072702,186753,25.107,-15.505,-127.522,-4.427,0.972,0.062,0.393,-36,-48,21.1,
9082704,186763,25.107,4.76,-103.232,-10.85,0.937,0.05,0.354,-36.3,-47.5,22.2,
9092704,186773,25.107,22.435,-92.75,-12.792,0.851,0.069,0.291,-36.7,-46.8,21.3,
9102705,186783,25.107,23.537,-114.45,-13.107,0.807,0.106,0.243,-37.3,-47.4,22.3,
9112702,186793,25.107,14.297,-150.85,-17.605,0.836,0.099,0.196,-36.7,-48.3,24,
9122704,186803,25.107,10.745,-181.685,-26.705,0.889,0.097,0.196,-36.3,-48.7,24.7,
9132702,186813,25.107,9.502,-197.645,-37.292,0.937,0.092,0.178,-36.7,-49.9,25.9,
9142705,186823,25.107,8.452,-205.905,-42.735,0.998,0.082,0.155,-37,-50.4,26.5,
9152702,186833,25.107,7.332,-214.795,-41.685,1.064,0.115,0.154,-37,-50.1,27.9,
9162703,186843,25.107,10.762,-216.58,-38.062,1.133,0.117,0.118,-37.2,-50.5,29.5,
9172702,186853,25.107,26.18,-206.745,-40.092,1.11,0.127,0.085,-38.4,-51.6,30.6,
9182705,186863,25.107,33.827,-196.56,-45.955,1.042,0.131,0.059,-37.5,-51.7,31.6,
9192702,186873,25.107,31.5,-191.625,-46.795,1.005,0.127,0.006,-38.2,-52.5,32.7,
9202704,186883,25.107,25.777,-192.307,-43.925,0.987,0.123,-0.061,-38.2,-52.5,34,
9212702,186893,25.107,20.002,-194.88,-42.717,1.002,0.103,-0.095,-39.7,-52,34.9,
9222706,186903,25.107,19.53,-192.937,-47.617,1.018,0.116,-0.117,-39.7,-51.9,35.4,
9232702,186913,25.107,26.372,-182.647,-54.757,0.992,0.191,-0.139,-39.3,-52,37.6,
9242704,186923,25.1262,33.722,-192.167,-47.057,1.001,0.157,-0.206,-39.9,-52.3,36.6,
9252702,186933,25.1262,36.452,-206.307,-43.277,0.985,0.131,-0.257,-40.2,-52.6,40.8,
9262705,186943,25.1262,26.32,-211.067,-53.165,0.982,0.176,-0.231,-40.6,-51.7,42,
9272702,186953,25.1262,22.907,-212.082,-52.29,0.985,0.179,-0.241,-41.5,-53.1,43.2,
9282704,186963,25.1262,33.687,-206.395,-48.282,0.978,0.178,-0.273,-42,-52.5,43.6,
9292702,186973,25.1262,51.31,-192.797,-36.855,0.962,0.188,-0.287,-41.4,-52.2,46.5,
9302705,186983,25.1262,57.592,-166.897,-21.28,0.958,0.211,-0.283,-41.8,-51.9,45.7,
9312702,186993,25.1262,43.61,-129.395,-2.8,0.927,0.186,-0.362,-42,-51.6,47.4,
9322704,187003,25.107,25.97,-92.732,12.355,0.876,0.145,-0.409,-41.2,-51.7,47.1,
9332702,187013,25.107,10.99,-58.012,18.742,0.854,0.122,-0.404,-42.4,-51,47.5,
9342707,187023,25.107,3.36,-34.335,24.22,0.853,0.129,-0.401,-41.2,-52.6,47.8,
9352702,187033,25.107,4.567,-27.317,28.017,0.818,0.172,-0.398,-40.3,-52,47.7,
9362704,187043,25.107,6.772,-39.777,17.307,0.769,0.161,-0.483,-40.9,-51.6,49,
9372702,187053,25.107,18.217,-65.8,5.775,0.846,0.158,-0.453,-41.5,-51.3,49.5,
9382705,187063,25.107,26.687,-86.152,7.017,0.863,0.122,-0.441,-40.2,-51.4,49.3,
9392702,187073,25.107,30.24,-95.007,11.445,0.852,0.117,-0.418,-42,-52,51.1,
9402704,187083,25.0878,24.657,-86.327,15.295,0.84,0.131,-0.419,-40.5,-51.7,52.3,
9412702,187093,25.0878,13.037,-66.832,20.895,0.849,0.146,-0.492,-40,-50.5,51.3,
9422705,187103,25.0878,1.435,-48.86,28.385,0.838,0.157,-0.543,-40.3,-51,51.3,
9432702,187113,25.0878,-11.515,-41.317,31.535,0.845,0.193,-0.56,-40.2,-51.3,51,
9442704,187123,25.0878,-16.905,-47.985,32.655,0.885,0.194,-0.572,-39.7,-51.1,52,
9452702,187133,25.0878,-17.605,-69.265,34.825,0.875,0.179,-0.58,-39.4,-51.7,52.5,
9462705,187143,25.0878,-9.1,-99.47,33.267,0.835,0.172,-0.582,-39.1,-51,52.9,
9472702,187153,25.0878,8.697,-139.23,29.697,0.775,0.139,-0.586,-38.5,-50.2,54.1,
9482704,187163,25.0878,19.827,-185.36,25.602,0.741,0.127,-0.534,-39.9,-51.1,54.6,
9492702,187173,25.107,-3.622,-231.595,29.592,0.75,0.115,-0.398,-40,-50.2,57.7,
9502705,187183,25.107,-45.237,-283.062,40.967,0.726,0.05,-0.594,-40.3,-49.6,56.8,
9512702,187193,25.107,-51.205,-319.672,40.32,0.719,0.03,-0.67,-39.3,-49.8,58.5,
9522704,187203,25.107,-48.807,-311.797,25.742,0.685,0.04,-0.71,-38.7,-47.7,60.3,
9532702,187213,25.107,-50.627,-269.027,1.715,0.651,0.106,-0.781,-39.6,-47.5,61.6,
9542705,187223,25.107,-37.082,-223.982,-8.452,0.683,0.135,-0.838,-40,-46.6,62.8,
9552702,187233,25.107,-28.857,-186.2,-0.787,0.641,0.144,-0.89,-39.9,-45.9,63.6,
9562704,187243,25.107,-18.025,-153.3,4.06,0.621,0.154,-0.899,-40.3,-45.4,64.8,
9572702,187253,25.0878,-3.29,-121.695,0.612,0.589,0.152,-0.921,-39.7,-44.5,65.2,
9582705,187263,25.0878,13.912,-87.377,-7.892,0.523,0.151,-0.904,-39.9,-44.8,65.5,
9592704,187273,25.0878,26.775,-52.132,-16.625,0.417,0.155,-0.891,-39.6,-44.2,65.2,
9602703,187283,25.0878,29.802,-27.877,-25.48,0.366,0.153,-0.906,-39.1,-43.5,67.5,
9612702,187293,25.0878,30.8,-21.612,-40.565,0.416,0.149,-0.932,-38.8,-43.6,67.2,
9622705,187303,25.0878,31.587,-26.337,-54.162,0.465,0.137,-0.872,-39.4,-43.8,67.8,
9632702,187313,25.0878,32.357,-39.69,-57.242,0.486,0.101,-0.79,-39.6,-43.5,66.6,
9642703,187323,25.0878,32.357,-39.69,-57.242,0.486,0.101,-0.79,-39.1,-43.2,67.6,
9652702,187333,25.1262,25.83,-68.25,-58.765,0.463,0.088,-0.756,-40,-43,68.4,
9662705,187343,25.1262,14.752,-105.437,-59.255,0.466,0.084,-0.76,-39.6,-41.4,69,
9672702,187353,25.1262,2.642,-144.655,-53.742,0.488,0.101,-0.823,-41.4,-39.9,69.7,
9682703,187363,25.1262,-3.727,-173.932,-44.012,0.483,0.127,-0.863,-40.3,-39.7,69.7,
9692702,187373,25.1262,-2.73,-189.717,-28.997,0.432,0.134,-0.882,-40.6,-38.4,72,
9702705,187383,25.1262,-1.382,-193.62,-15.942,0.355,0.128,-0.92,-41.1,-37.6,71.1,
9712702,187393,25.1262,3.412,-180.74,-13.772,0.291,0.133,-0.934,-41.1,-37,71.4,
9722704,187403,25.1262,5.67,-151.147,-16.765,0.279,0.141,-0.942,-41.4,-36,73.5,
9732702,187413,25.1262,6.107,-110.145,-17.097,0.273,0.142,-0.96,-40.5,-36.3,71.7,
9742705,187423,25.1262,6.807,-71.697,-14.752,0.249,0.136,-0.948,-41.1,-36.7,72.6,
9752702,187433,25.1262,8.05,-46.865,-11.935,0.218,0.128,-0.922,-42,-35.2,72.9,
9762704,187443,25.1262,7.437,-43.102,-9.852,0.22,0.131,-0.945,-41.2,-34.5,73.2,
9772702,187453,25.1262,8.592,-53.882,-8.82,0.238,0.143,-0.962,-41.5,-34.2,73.6,
9782706,187463,25.1262,12.635,-66.955,-6.387,0.204,0.148,-0.956,-40.8,-34,73.8,
9792702,187473,25.1262,13.282,-82.722,-5.337,0.159,0.153,-0.953,-40.2,-32.5,73.8,
9802704,187483,25.1262,12.442,-96.845,-8.557,0.146,0.152,-0.949,-41.7,-33.9,73.5,
9812702,187493,25.107,11.112,-102.06,-12.04,0.131,0.147,-0.961,-40.5,-32.5,74.5,
9822705,187503,25.107,10.08,-97.545,-16.677,0.108,0.152,-0.966,-40.8,-31.6,75.6,
9832702,187513,25.107,9.992,-95.882,-23.24,0.125,0.144,-0.967,-40.9,-31.6,74.4,
9842706,187523,25.107,9.59,-111.422,-28.455,0.14,0.127,-0.963,-41.2,-30.9,75.3,
9852702,187533,25.107,7.175,-137.917,-28.91,0.133,0.121,-0.97,-41.5,-30,74.8,
9862705,187543,25.107,5.932,-158.147,-25.567,0.128,0.107,-0.988,-41.7,-29.1,76.6,
9872702,187553,25.107,-5.46,-142.205,-18.83,0.217,0.077,-0.575,-41.4,-27.9,76.2,
9882704,187563,25.107,-47.355,-23.152,-7.752,0.159,-0.018,-1.055,-41.1,-28.6,76.6,
9892702,187573,25.0878,-46.55,-0.21,-12.425,-0.133,0.108,-0.679,-42.3,-28.3,75.6,
9902705,187583,25.0878,-30.502,-146.982,-9.957,-0.04,0.073,-0.967,-43.5,-27.4,76.2,
9912702,187593,25.0878,-11.41,-100.415,-31.115,0.067,0.161,-1.118,-42.3,-26.1,76.5,
9922704,187603,25.0878,5.722,-53.077,-28.017,0.083,0.225,-1.089,-43,-26.4,76.3,
9932702,187613,25.0878,12.32,-49.07,-3.745,0.058,0.211,-1.089,-42.3,-26.2,76.3,
9942705,187623,25.0878,15.54,-55.44,6.457,-0.027,0.181,-1.064,-42,-26.1,76,
9952702,187633,25.0878,23.555,-77.752,7.56,-0.068,0.17,-1.025,-42,-25.6,77.2,
9962704,187643,25.0878,28.892,-103.39,9.957,-0.116,0.152,-0.986,-41.7,-25.3,76.8,
9972702,187653,25.0878,27.247,-108.01,7.595,-0.109,0.13,-0.964,-40.9,-24.6,77.2,
9982705,187663,25.1454,24.552,-94.5,-0.455,-0.112,0.116,-0.949,-41.4,-24.1,77.8,
9992702,187673,25.1454,21.77,-74.532,-9.73,-0.128,0.106,-0.955,-40.6,-22.9,78,
10002703,187683,25.1454,20.405,-60.865,-15.4,-0.136,0.098,-0.978,-42,-23.8,77.7,
10012702,187693,25.1454,20.422,-60.602,-17.902,-0.144,0.123,-0.957,-41.8,-21.9,77.8,
10022705,187703,25.1454,16.712,-56.122,-16.782,-0.128,0.113,-0.933,-40.5,-21.4,78.3,
10032702,187713,25.1454,10.92,-39.13,-15.155,-0.166,0.106,-0.988,-41.7,-22.6,79,
10042704,187723,25.1454,9.45,-34.93,-13.79,-0.223,0.133,-1.008,-41.5,-21.6,78,
10052702,187733,25.1454,10.097,-60.69,-11.095,-0.286,0.12,-1.02,-40.5,-21.3,78,
10062706,187743,25.1454,12.757,-99.032,-10.132,-0.21,0.107,-0.975,-41.1,-21,78.6,
10072702,187753,25.1454,6.09,-129.237,1.54,-0.141,0.115,-0.889,-41.7,-18.9,77.8,
10082703,187763,25.1454,-5.757,-146.72,21.035,-0.242,0.114,-0.925,-40.5,-18.3,77.1,
10092704,187773,25.1454,-13.457,-170.38,25.252,-0.35,0.106,-0.884,-41.8,-17.7,76.8,
10102705,187783,25.1454,-13.107,-191.1,18.55,-0.305,0.106,-0.87,-41.4,-16.8,78.9,
10112702,187793,25.1454,-1.802,-194.967,17.027,-0.25,0.137,-0.865,-41.2,-15.4,77.7,
10122704,187803,25.1454,-2.73,-187.32,26.46,-0.198,0.073,-0.886,-42,-14.4,78.7,
10132702,187813,25.1454,-12.845,-169.732,54.022,-0.236,0.111,-0.901,-41.8,-14.1,78,
10142705,187823,25.107,-22.242,-144.515,65.047,-0.372,0.12,-0.874,-41.8,-13.2,77.4,
10152702,187833,25.107,-38.622,-112.332,55.265,-0.385,0.14,-0.883,-42.4,-11.8,78,
10162704,187843,25.107,-44.135,-77.21,38.78,-0.444,0.137,-0.965,-43.2,-12.6,76.9,
10172702,187853,25.107,-32.795,-48.457,24.272,-0.461,0.163,-0.997,-43,-12.4,77.2,
10182705,187863,25.107,-16.065,-30.8,11.655,-0.438,0.157,-0.981,-43.9,-12,77.4,
10192702,187873,25.107,-0.367,-29.487,4.812,-0.408,0.154,-0.913,-42.4,-12.4,77.7,
10202704,187883,25.107,9.852,-43.225,3.43,-0.422,0.155,-0.82,-43.5,-10.2,77.2,
10212702,187893,25.107,10.01,-81.515,8.592,-0.408,0.127,-0.752,-42.7,-11.5,77.2,
10222705,187903,25.1646,3.412,-125.352,13.002,-0.417,0.124,-0.746,-43,-10.8,76.8,
10232702,187913,25.1646,-5.53,-157.185,13.755,-0.502,0.104,-0.743,-43.5,-9.4,76.8,
10242704,187923,25.1646,-11.322,-177.73,13.125,-0.611,0.107,-0.733,-43.2,-8.5,77.1,
10252702,187933,25.1646,-15.19,-195.16,11.445,-0.647,0.132,-0.757,-43.6,-7.8,75.1,
10262705,187943,25.1646,-15.505,-208.512,15.645,-0.598,0.184,-0.831,-43.5,-7.3,75.6,
10272702,187953,25.1646,-12.792,-207.637,23.625,-0.595,0.235,-0.831,-44.4,-5.1,75.6,
10282704,187963,25.1646,-13.3,-181.895,24.465,-0.631,0.241,-0.828,-44.5,-3.9,75,
10292702,187973,25.1646,-17.745,-141.05,25.112,-0.632,0.246,-0.795,-44.2,-3.6,74.8,
10302705,187983,25.1262,-21.122,-93.555,32.882,-0.67,0.229,-0.81,-44.4,-3.4,74.5,
10312702,187993,25.1262,-19.197,-67.147,37.415,-0.712,0.202,-0.763,-43.6,-1.9,73.8,
10322704,188003,25.1262,-17.167,-65.922,32.445,-0.683,0.16,-0.721,-44.1,-2.4,73.2,
10332702,188013,25.1262,-11.147,-76.142,29.592,-0.554,0.151,-0.72,-44.5,-3.1,74.1,
10342706,188023,25.1262,-3.062,-84.035,37.87,-0.579,0.113,-0.657,-45.6,-1.2,73.6,
10352702,188033,25.1262,-0.962,-99.19,41.177,-0.767,0.269,-0.581,-45.1,-2.1,72.9,
10362704,188043,25.1262,-12.915,-133.245,20.317,-0.731,0.265,-0.65,-46,-1.2,73.3,
10372702,188053,25.1262,-14.682,-153.422,12.635,-0.744,0.228,-0.619,-46.3,-0.4,72.6,
10382705,188063,25.1262,-13.632,-161.717,11.13,-0.791,0.209,-0.637,-45.7,-0.1,72.3,
10392702,188073,25.1646,-5.337,-173.46,8.452,-0.87,0.198,-0.605,-45.4,0.9,71.5,
10402703,188083,25.1646,9.905,-197.645,7.28,-0.934,0.228,-0.545,-45.3,0.9,70.5,
10412702,188093,25.1646,15.487,-237.055,5.18,-0.939,0.247,-0.492,-45.3,2.4,70.2,
10422705,188103,25.1646,14.805,-266.875,-0.735,-0.903,0.247,-0.492,-44.8,4.2,69.9,
10432702,188113,25.1646,14.805,-266.875,-0.735,-0.903,0.249,-0.432,-45.7,4.8,68.8,
10442704,188123,25.1646,18.9,-283.115,-5.565,-0.838,0.239,-0.426,-45.7,4.9,67.3,
10452702,188133,25.1646,30.327,-295.032,-9.012,-0.745,0.21,-0.375,-45.3,7.2,66.9,
10462705,188143,25.1646,5.635,-315.087,-8.592,-0.717,0.167,-0.315,-45.9,8.1,64.9,
10472702,188153,25.107,-8.627,-307.177,-22.627,-0.764,0.179,-0.304,-44.5,9,63.4,
10482704,188163,25.107,22.137,-267.33,-44.94,-0.826,0.189,-0.237,-45.4,12,61.6,
10492702,188173,25.107,26.197,-234.272,-55.457,-0.928,0.225,-0.248,-44.2,12.4,59.7,
10502705,188183,25.107,12.285,-224.822,-58.222,-1.016,0.24,-0.239,-44.8,13.9,58.5,
10512702,188193,25.107,2.397,-220.815,-60.077,-1.102,0.255,-0.216,-44.7,14.1,57.6,
10522704,188203,25.107,1.662,-210.892,-57.977,-1.111,0.255,-0.177,-43.2,14.7,56.8,
10532702,188213,25.107,0.28,-197.33,-44.082,-1.096,0.279,-0.16,-44.4,14.5,56.1,
10542705,188223,25.107,-28.875,-196.28,-22.557,-1.052,0.246,-0.136,-43.8,14.7,55,
10552702,188233,25.1646,-35.98,-178.885,-3.535,-1.039,0.183,-0.106,-43.5,14.8,54.4,
10562703,188243,25.1646,-13.702,-140.682,4.672,-1.059,0.171,-0.044,-43.9,16.2,53.7,
10572702,188253,25.1646,-1.207,-106.662,1.4,-1.033,0.153,0.001,-43.5,14.5,53.7,
10582705,188263,25.1646,-0.665,-88.882,-5.442,-1.008,0.124,0.044,-44.8,15.7,52.6,
10592704,188273,25.1646,0.612,-84.927,-13.072,-0.994,0.11,0.09,-44.4,16.5,52.6,
10602704,188283,25.1646,-0.647,-98.787,-18.585,-0.952,0.112,0.109,-44.8,15.7,51.6,
10612702,188293,25.1646,-10.255,-136.185,-23.327,-0.92,0.085,0.145,-43.9,16.2,49.9,
10622705,188303,25.1646,-18.41,-174.667,-33.197,-0.919,0.072,0.16,-43.6,16.9,49.5,
10632702,188313,25.1454,-23.257,-204.61,-52.517,-0.906,0.065,0.17,-43.6,17.8,48.6,
10642704,188323,25.1454,-21.525,-213.745,-76.982,-0.938,0.083,0.183,-42.4,18,46.8,
10652702,188333,25.1454,-16.45,-199.832,-97.825,-0.942,0.115,0.214,-42.3,17.5,46.2,
10662705,188343,25.1454,-12.845,-175.665,-103.775,-0.932,0.153,0.257,-42.1,17.4,44.1,
10672702,188353,25.1454,-14.332,-148.067,-89.547,-0.949,0.144,0.264,-40.9,18,43.6,
10682704,188363,25.1454,-10.657,-125.58,-64.575,-0.976,0.13,0.285,-40.6,19.2,43,
10692702,188373,25.1454,-2.415,-108.097,-41.492,-0.995,0.109,0.324,-40.2,18.4,42.4,
10702705,188383,25.1454,3.587,-93.31,-22.82,-1.002,0.066,0.346,-41.1,18.7,42.9,
10712702,188393,25.1454,7.49,-91.315,-9.94,-1.007,0.034,0.342,-40.6,18.6,40.8,
10722704,188403,25.1454,13.037,-100.887,-4.935,-0.968,0.043,0.356,-40.6,17.7,41.1,
10732702,188413,25.1454,16.152,-109.76,-3.15,-0.91,0.044,0.354,-40,17.5,40.2,
10742705,188423,25.1454,14.017,-114.292,-0.035,-0.876,0.042,0.361,-40.9,18,39.9,
10752702,188433,25.1454,12.67,-116.9,3.15,-0.875,0.093,0.403,-40.2,17.4,39.6,
10762704,188443,25.1454,6.02,-116.2,3.202,-0.86,0.094,0.439,-40.2,18.9,38.7,
10772702,188453,25.1454,-5.757,-111.002,2.922,-0.848,0.073,0.417,-40.5,17.8,38.5,
10782705,188463,25.1454,-5.827,-101.762,-2.205,-0.861,0.085,0.407,-40.2,16.8,37.5,
10792702,188473,25.1454,-0.402,-86.187,-10.15,-0.871,0.117,0.422,-40.5,17.7,37.5,
10802703,188483,25.1262,1.102,-68.355,-13.177,-0.852,0.129,0.441,-41.1,17.1,36.6,
10812702,188493,25.1262,-1.102,-54.215,-7.192,-0.857,0.126,0.487,-40.3,16.9,36,
10822705,188503,25.1262,-7.437,-47.967,2.642,-0.878,0.102,0.522,-40.9,17.2,36,
10832702,188513,25.1262,-11.935,-58.03,13.755,-0.854,0.059,0.544,-40.8,17.4,36.3,
10842705,188523,25.1262,-11.76,-73.22,23.992,-0.807,0.029,0.59,-39.7,17.2,34.9,
10852702,188533,25.1262,-12.932,-85.715,28.822,-0.773,0.006,0.601,-40,16.5,34.6,
10862705,188543,25.1262,-11.672,-96.04,25.76,-0.76,-0.012,0.591,-41.7,16.9,33.7,
10872702,188553,25.1262,-10.465,-107.747,15.662,-0.748,0.005,0.599,-40.3,15.6,33.6,
10882703,188563,25.1646,-10.622,-115.587,0.787,-0.763,0.01,0.609,-41.5,15.9,32.8,
10892702,188573,25.1646,-12.18,-117.32,-14.7,-0.786,0.045,0.62,-40.9,15.4,32.4,
10902705,188583,25.1646,-18.305,-117.32,-32.97,-0.855,0.011,0.635,-41.1,15.3,30.7,
10912702,188593,25.1646,-34.247,-125.422,-78.785,-0.783,-0.062,0.626,-40,15.3,29.8,
10922704,188603,25.1646,-9.66,-130.952,-118.492,-0.819,0.022,0.705,-37.9,14.8,29.4,
10932702,188613,25.1646,-0.875,-125.772,-125.72,-0.772,0.077,0.722,-39.4,14.4,28.6,
10942705,188623,25.1646,0.122,-110.425,-92.207,-0.732,0.151,0.684,-38.4,14.8,28,
10952702,188633,25.1646,4.97,-88.62,-24.99,-0.77,0.139,0.682,-37.9,14.8,27.7,
10962703,188643,25.1262,4.602,-85.61,25.375,-0.757,0.083,0.691,-38.8,13.9,27,
10972702,188653,25.1262,4.34,-89.67,51.502,-0.709,0.052,0.707,-39.3,13.9,26.2,
10982705,188663,25.1262,-0.42,-88.48,54.425,-0.671,0.025,0.667,-38.7,13.9,25.6,
10992702,188673,25.1262,-9.502,-86.572,43.172,-0.668,0.027,0.691,-39,12.3,25.9,
11002704,188683,25.1262,-16.642,-79.432,18.375,-0.66,0.03,0.728,-39.4,13.5,25.2,
11012702,188693,25.1262,-19.197,-74.025,-5.722,-0.653,0.024,0.775,-39.1,12.9,24.7,
11022705,188703,25.1262,-20.02,-80.412,-17.272,-0.621,0.012,0.815,-39.1,13.2,23.7,
11032702,188713,25.1262,-22.522,-101.622,-16.905,-0.601,-0.024,0.831,-38.7,12.7,23.4,
11042704,188723,25.1262,-24.045,-124.11,-9.345,-0.564,-0.041,0.845,-39.1,11.5,23.2,
11052702,188733,25.1262,-23.747,-131.635,-1.715,-0.552,-0.04,0.871,-37.8,11.2,22.2,
11062705,188743,25.1262,-22.715,-133.245,-0.14,-0.548,-0.07,0.874,-37.8,11.4,22,
11072702,188753,25.1262,-17.027,-136.01,-0.297,-0.547,-0.034,0.903,-38.4,10.9,20.2,
11082704,188763,25.1262,-7.105,-131.022,5.442,-0.55,0.002,0.9,-37.8,9.4,20.1,
11092704,188773,25.1262,-0.21,-121.52,13.982,-0.557,0.026,0.847,-37.9,8.5,20.1,
11102705,188783,25.1262,-0.682,-117.075,15.365,-0.525,0.032,0.828,-38.4,8.1,18.3,
11112702,188793,25.1262,-4.917,-110.985,11.13,-0.474,-0.014,0.814,-38.5,8.2,18.1,
11122704,188803,25.0878,-17.22,-109.392,1.767,-0.423,-0.079,0.802,-37.8,7.9,18.1,
11132702,188813,25.0878,-6.107,-97.37,-13.142,-0.399,-0.047,0.83,-37.8,7.5,18.3,
11142705,188823,25.0878,9.485,-80.64,-19.285,-0.393,-0.067,0.887,-38.1,7.2,16.8,
11152702,188833,25.0878,14.77,-74.042,-12.04,-0.383,-0.056,0.947,-38.7,6.4,16.8,
11162704,188843,25.0878,9.012,-79.747,-3.92,-0.434,-0.041,0.949,-38.4,5.7,17.5,
11172702,188853,25.0878,-4.865,-97.615,4.13,-0.427,0.02,0.932,-38.2,6.6,16.8,
11182706,188863,25.0878,-23.152,-116.585,10.377,-0.409,0.058,0.91,-38.1,5.2,15.6,
11192702,188873,25.0878,-25.847,-124.11,9.765,-0.43,0.048,0.894,-37.9,5.2,16.3,
11202703,188883,25.1646,-3.867,-121.397,0.035,-0.418,0.005,0.907,-37,4.6,15.1,
11212702,188893,25.1646,-3.867,-121.397,0.035,-0.418,0.005,0.907,-37.5,3.3,15.1,
11222705,188903,25.1646,27.352,-121.467,-10.745,-0.35,0.012,0.916,-38.2,2.7,13.6,
